Specimen,Taxon,ID-Type,ExternalCode,Source
JHU-004641,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004643,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004644,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004646,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004647,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004648,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004650,anopheles gambiae_sl,DNA,MOZ,WILD_CAUGHT
JHU-004651,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004654,anopheles gambiae_sl,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004656,anopheles coluzzii,DNA,MOZ,WILD_CAUGHT
JHU-004657,anopheles coluzzii,DNA,MOZ,WILD_CAUGHT
JHU-004658,anopheles gambiae_sl,DNA,MOZ,WILD_CAUGHT
JHU-004659,anopheles gambiae_ss,DNA,MOZ,WILD_CAUGHT
JHU-004660,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004662,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004663,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004669,anopheles pharoensis,DNA,MOZ,WILD_CAUGHT
JHU-004670,anopheles gambiae_sl,DNA,MOZ,WILD_CAUGHT
JHU-004671,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004673,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004674,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004675,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-004677,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004678,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004679,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004680,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004681,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004682,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004683,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004684,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004685,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004686,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004687,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004688,anopheles arabiensis,DNA,MOZ,WILD_CAUGHT
JHU-004689,,,FFX,WILD_CAUGHT
JHU-004690,,,FFX,WILD_CAUGHT
JHU-004691,,,FFX,WILD_CAUGHT
JHU-004692,,,FFX,WILD_CAUGHT
JHU-004693,,,FFX,WILD_CAUGHT
JHU-004694,,,FFX,WILD_CAUGHT
JHU-004695,,,FFX,WILD_CAUGHT
JHU-004696,,,FFX,WILD_CAUGHT
JHU-004697,,,FFX,WILD_CAUGHT
JHU-004698,,,FFX,WILD_CAUGHT
JHU-004699,,,FFX,WILD_CAUGHT
JHU-004700,,,FFX,WILD_CAUGHT
JHU-004701,,,FFX,WILD_CAUGHT
JHU-004702,,,FFX,WILD_CAUGHT
JHU-004703,,,FFX,WILD_CAUGHT
JHU-004704,,,FFX,WILD_CAUGHT
JHU-004705,,,FFX,WILD_CAUGHT
JHU-004706,,,FFX,WILD_CAUGHT
JHU-004707,,,FFX,WILD_CAUGHT
JHU-004708,,,FFX,WILD_CAUGHT
JHU-004709,,,FFX,WILD_CAUGHT
JHU-004710,,,FFX,WILD_CAUGHT
JHU-004711,,,FFX,WILD_CAUGHT
JHU-004712,,,FFX,WILD_CAUGHT
JHU-004713,,,FFX,WILD_CAUGHT
JHU-004714,,,FFX,WILD_CAUGHT
JHU-004715,,,FFX,WILD_CAUGHT
JHU-004716,,,FFX,WILD_CAUGHT
JHU-004717,,,FFX,WILD_CAUGHT
JHU-004718,,,FFX,WILD_CAUGHT
JHU-004719,,,FFX,WILD_CAUGHT
JHU-004720,,,FFX,WILD_CAUGHT
JHU-004721,,,FFX,WILD_CAUGHT
JHU-004722,,,FFX,WILD_CAUGHT
JHU-004723,,,FFX,WILD_CAUGHT
JHU-004724,,,FFX,WILD_CAUGHT
JHU-004725,,,FFX,WILD_CAUGHT
JHU-004726,,,FFX,WILD_CAUGHT
JHU-004727,,,FFX,WILD_CAUGHT
JHU-004728,,,FFX,WILD_CAUGHT
JHU-004729,,,FFX,WILD_CAUGHT
JHU-004730,,,FFX,WILD_CAUGHT
JHU-004731,,,FFX,WILD_CAUGHT
JHU-004732,,,FFX,WILD_CAUGHT
JHU-004733,,,FFX,WILD_CAUGHT
JHU-004734,,,FFX,WILD_CAUGHT
JHU-004735,,,FFX,WILD_CAUGHT
JHU-004736,,,FFX,WILD_CAUGHT
JHU-004737,,,FFX,WILD_CAUGHT
JHU-004738,,,FFX,WILD_CAUGHT
JHU-004739,,,FFX,WILD_CAUGHT
JHU-004740,,,FFX,WILD_CAUGHT
JHU-004741,,,FFX,WILD_CAUGHT
JHU-004742,,,FFX,WILD_CAUGHT
JHU-004743,,,FFX,WILD_CAUGHT
JHU-004744,,,FFX,WILD_CAUGHT
JHU-004745,,,FFX,WILD_CAUGHT
JHU-004746,,,FFX,WILD_CAUGHT
JHU-004747,,,FFX,WILD_CAUGHT
JHU-004748,,,FFX,WILD_CAUGHT
JHU-004749,,,FFX,WILD_CAUGHT
JHU-004750,,,FFX,WILD_CAUGHT
JHU-004751,,,FFX,WILD_CAUGHT
JHU-004752,,,FFX,WILD_CAUGHT
JHU-004753,,,FFX,WILD_CAUGHT
JHU-004754,,,FFX,WILD_CAUGHT
JHU-004755,,,FFX,WILD_CAUGHT
JHU-004756,,,FFX,WILD_CAUGHT
JHU-004757,,,FFX,WILD_CAUGHT
JHU-004758,,,FFX,WILD_CAUGHT
JHU-004759,,,FFX,WILD_CAUGHT
JHU-004760,,,FFX,WILD_CAUGHT
JHU-004761,,,FFX,WILD_CAUGHT
JHU-004762,,,FFX,WILD_CAUGHT
JHU-004763,,,FFX,WILD_CAUGHT
JHU-004764,,,FFX,WILD_CAUGHT
JHU-004765,,,FFX,WILD_CAUGHT
JHU-004766,,,FFX,WILD_CAUGHT
JHU-004767,,,FFX,WILD_CAUGHT
JHU-004768,,,FFX,WILD_CAUGHT
JHU-004769,,,FFX,WILD_CAUGHT
JHU-004770,,,FFX,WILD_CAUGHT
JHU-004771,,,FFX,WILD_CAUGHT
JHU-004772,,,FFX,WILD_CAUGHT
JHU-004773,,,FFX,WILD_CAUGHT
JHU-004774,,,FFX,WILD_CAUGHT
JHU-004775,,,FFX,WILD_CAUGHT
JHU-004776,,,FFX,WILD_CAUGHT
JHU-004777,,,FFX,WILD_CAUGHT
JHU-004778,,,FFX,WILD_CAUGHT
JHU-004779,,,FFX,WILD_CAUGHT
JHU-004780,,,FFX,WILD_CAUGHT
JHU-004781,,,FFX,WILD_CAUGHT
JHU-004782,,,FFX,WILD_CAUGHT
JHU-004783,,,FFX,WILD_CAUGHT
JHU-004784,,,FFX,WILD_CAUGHT
JHU-004785,,,FFX,WILD_CAUGHT
JHU-004786,,,FFX,WILD_CAUGHT
JHU-004787,,,FFX,WILD_CAUGHT
JHU-004788,,,FFX,WILD_CAUGHT
JHU-004789,,,FFX,WILD_CAUGHT
JHU-004790,,,FFX,WILD_CAUGHT
JHU-004791,,,FFX,WILD_CAUGHT
JHU-004792,,,FFX,WILD_CAUGHT
JHU-004793,,,FFX,WILD_CAUGHT
JHU-004794,,,FFX,WILD_CAUGHT
JHU-004795,,,FFX,WILD_CAUGHT
JHU-004796,,,FFX,WILD_CAUGHT
JHU-004797,,,FFX,WILD_CAUGHT
JHU-004798,,,FFX,WILD_CAUGHT
JHU-004799,,,FFX,WILD_CAUGHT
JHU-004800,,,FFX,WILD_CAUGHT
JHU-004801,,,FFX,WILD_CAUGHT
JHU-004802,,,FFX,WILD_CAUGHT
JHU-004803,,,FFX,WILD_CAUGHT
JHU-004804,,,FFX,WILD_CAUGHT
JHU-004805,,,FFX,WILD_CAUGHT
JHU-004806,,,FFX,WILD_CAUGHT
JHU-004807,,,FFX,WILD_CAUGHT
JHU-004808,,,FFX,WILD_CAUGHT
JHU-004809,,,FFX,WILD_CAUGHT
JHU-004810,,,FFX,WILD_CAUGHT
JHU-004811,,,FFX,WILD_CAUGHT
JHU-004812,,,FFX,WILD_CAUGHT
JHU-004813,,,FFX,WILD_CAUGHT
JHU-004814,,,FFX,WILD_CAUGHT
JHU-004815,,,FFX,WILD_CAUGHT
JHU-004816,,,FFX,WILD_CAUGHT
JHU-004817,,,FFX,WILD_CAUGHT
JHU-004818,,,FFX,WILD_CAUGHT
JHU-004819,,,FFX,WILD_CAUGHT
JHU-004820,,,FFX,WILD_CAUGHT
JHU-004821,,,FFX,WILD_CAUGHT
JHU-004822,,,FFX,WILD_CAUGHT
JHU-004823,,,FFX,WILD_CAUGHT
JHU-004824,,,FFX,WILD_CAUGHT
JHU-004825,,,FFX,WILD_CAUGHT
JHU-004826,,,FFX,WILD_CAUGHT
JHU-004827,,,FFX,WILD_CAUGHT
JHU-004828,,,FFX,WILD_CAUGHT
JHU-004829,,,FFX,WILD_CAUGHT
JHU-004830,,,FFX,WILD_CAUGHT
JHU-004831,,,FFX,WILD_CAUGHT
JHU-004832,,,FFX,WILD_CAUGHT
JHU-004833,,,FFX,WILD_CAUGHT
JHU-004834,,,FFX,WILD_CAUGHT
JHU-004835,,,FFX,WILD_CAUGHT
JHU-004836,,,FFX,WILD_CAUGHT
JHU-004837,,,FFX,WILD_CAUGHT
JHU-004838,,,FFX,WILD_CAUGHT
JHU-004839,,,FFX,WILD_CAUGHT
JHU-004840,,,FFX,WILD_CAUGHT
JHU-004841,,,FFX,WILD_CAUGHT
JHU-004842,,,FFX,WILD_CAUGHT
JHU-004843,,,FFX,WILD_CAUGHT
JHU-004844,,,FFX,WILD_CAUGHT
JHU-004845,,,FFX,WILD_CAUGHT
JHU-004846,,,FFX,WILD_CAUGHT
JHU-004847,,,FFX,WILD_CAUGHT
JHU-004848,,,FFX,WILD_CAUGHT
JHU-004849,,,FFX,WILD_CAUGHT
JHU-004850,,,FFX,WILD_CAUGHT
JHU-004851,,,FFX,WILD_CAUGHT
JHU-004852,,,FFX,WILD_CAUGHT
JHU-004853,,,FFX,WILD_CAUGHT
JHU-004854,,,FFX,WILD_CAUGHT
JHU-004855,,,FFX,WILD_CAUGHT
JHU-004856,,,FFX,WILD_CAUGHT
JHU-004857,,,FFX,WILD_CAUGHT
JHU-004858,,,FFX,WILD_CAUGHT
JHU-004859,,,FFX,WILD_CAUGHT
JHU-004860,,,FFX,WILD_CAUGHT
JHU-004861,,,FFX,WILD_CAUGHT
JHU-004862,,,FFX,WILD_CAUGHT
JHU-004863,,,FFX,WILD_CAUGHT
JHU-004864,,,FFX,WILD_CAUGHT
JHU-004865,,,FFX,WILD_CAUGHT
JHU-004866,,,FFX,WILD_CAUGHT
JHU-004867,,,FFX,WILD_CAUGHT
JHU-004868,,,FFX,WILD_CAUGHT
JHU-004869,,,FFX,WILD_CAUGHT
JHU-004870,,,FFX,WILD_CAUGHT
JHU-004871,,,FFX,WILD_CAUGHT
JHU-004872,,,FFX,WILD_CAUGHT
JHU-004873,,,FFX,WILD_CAUGHT
JHU-004874,,,FFX,WILD_CAUGHT
JHU-004875,,,FFX,WILD_CAUGHT
JHU-004876,,,FFX,WILD_CAUGHT
JHU-004877,,,FFX,WILD_CAUGHT
JHU-004878,,,FFX,WILD_CAUGHT
JHU-004879,,,FFX,WILD_CAUGHT
JHU-004880,,,FFX,WILD_CAUGHT
JHU-004881,,,FFX,WILD_CAUGHT
JHU-004882,,,FFX,WILD_CAUGHT
JHU-004883,,,FFX,WILD_CAUGHT
JHU-004884,,,FFX,WILD_CAUGHT
JHU-004885,,,FFX,WILD_CAUGHT
JHU-004886,,,FFX,WILD_CAUGHT
JHU-004887,,,FFX,WILD_CAUGHT
JHU-004888,,,FFX,WILD_CAUGHT
JHU-004889,,,FFX,WILD_CAUGHT
JHU-004890,,,FFX,WILD_CAUGHT
JHU-004891,,,FFX,WILD_CAUGHT
JHU-004892,,,FFX,WILD_CAUGHT
JHU-004893,,,FFX,WILD_CAUGHT
JHU-004894,,,FFX,WILD_CAUGHT
JHU-004895,,,FFX,WILD_CAUGHT
JHU-004896,,,FFX,WILD_CAUGHT
JHU-004897,,,FFX,WILD_CAUGHT
JHU-004898,,,FFX,WILD_CAUGHT
JHU-004899,,,FFX,WILD_CAUGHT
JHU-004900,,,FFX,WILD_CAUGHT
JHU-004901,,,FFX,WILD_CAUGHT
JHU-004902,,,FFX,WILD_CAUGHT
JHU-004903,,,FFX,WILD_CAUGHT
JHU-004904,,,FFX,WILD_CAUGHT
JHU-004905,,,FFX,WILD_CAUGHT
JHU-004906,,,FFX,WILD_CAUGHT
JHU-004907,,,FFX,WILD_CAUGHT
JHU-004908,,,FFX,WILD_CAUGHT
JHU-004909,,,FFX,WILD_CAUGHT
JHU-004910,,,FFX,WILD_CAUGHT
JHU-004911,,,FFX,WILD_CAUGHT
JHU-004912,,,FFX,WILD_CAUGHT
JHU-004913,,,FFX,WILD_CAUGHT
JHU-004914,,,FFX,WILD_CAUGHT
JHU-004915,,,FFX,WILD_CAUGHT
JHU-004916,,,FFX,WILD_CAUGHT
JHU-004917,,,FFX,WILD_CAUGHT
JHU-004918,,,FFX,WILD_CAUGHT
JHU-004919,,,FFX,WILD_CAUGHT
JHU-004920,,,FFX,WILD_CAUGHT
JHU-004921,,,FFX,WILD_CAUGHT
JHU-004922,,,FFX,WILD_CAUGHT
JHU-004923,,,FFX,WILD_CAUGHT
JHU-004924,,,FFX,WILD_CAUGHT
JHU-004925,,,FFX,WILD_CAUGHT
JHU-004926,,,FFX,WILD_CAUGHT
JHU-004927,,,FFX,WILD_CAUGHT
JHU-004928,,,FFX,WILD_CAUGHT
JHU-004929,,,FFX,WILD_CAUGHT
JHU-004930,,,FFX,WILD_CAUGHT
JHU-004931,,,FFX,WILD_CAUGHT
JHU-004932,,,FFX,WILD_CAUGHT
JHU-004933,,,FFX,WILD_CAUGHT
JHU-004934,,,FFX,WILD_CAUGHT
JHU-004935,,,FFX,WILD_CAUGHT
JHU-004936,,,FFX,WILD_CAUGHT
JHU-004937,,,FFX,WILD_CAUGHT
JHU-004938,,,FFX,WILD_CAUGHT
JHU-004939,,,FFX,WILD_CAUGHT
JHU-004940,,,FFX,WILD_CAUGHT
JHU-004941,,,FFX,WILD_CAUGHT
JHU-004942,,,FFX,WILD_CAUGHT
JHU-004943,,,FFX,WILD_CAUGHT
JHU-004944,,,FFX,WILD_CAUGHT
JHU-004945,,,FFX,WILD_CAUGHT
JHU-004946,,,FFX,WILD_CAUGHT
JHU-004947,,,FFX,WILD_CAUGHT
JHU-004948,,,FFX,WILD_CAUGHT
JHU-004949,,,FFX,WILD_CAUGHT
JHU-004950,,,FFX,WILD_CAUGHT
JHU-004951,,,FFX,WILD_CAUGHT
JHU-004952,,,FFX,WILD_CAUGHT
JHU-004953,,,FFX,WILD_CAUGHT
JHU-004954,,,FFX,WILD_CAUGHT
JHU-004955,,,FFX,WILD_CAUGHT
JHU-004956,,,FFX,WILD_CAUGHT
JHU-004957,,,FFX,WILD_CAUGHT
JHU-004958,,,FFX,WILD_CAUGHT
JHU-004959,,,FFX,WILD_CAUGHT
JHU-004960,,,FFX,WILD_CAUGHT
JHU-004961,,,FFX,WILD_CAUGHT
JHU-004962,,,FFX,WILD_CAUGHT
JHU-004963,,,FFX,WILD_CAUGHT
JHU-004964,,,FFX,WILD_CAUGHT
JHU-004965,,,FFX,WILD_CAUGHT
JHU-004966,,,FFX,WILD_CAUGHT
JHU-004967,,,FFX,WILD_CAUGHT
JHU-004968,,,FFX,WILD_CAUGHT
JHU-004969,,,FFX,WILD_CAUGHT
JHU-004970,,,FFX,WILD_CAUGHT
JHU-004971,,,FFX,WILD_CAUGHT
JHU-004972,,,FFX,WILD_CAUGHT
JHU-004973,,,FFX,WILD_CAUGHT
JHU-004974,,,FFX,WILD_CAUGHT
JHU-004975,,,FFX,WILD_CAUGHT
JHU-004976,,,FFX,WILD_CAUGHT
JHU-004977,,,FFX,WILD_CAUGHT
JHU-004978,,,FFX,WILD_CAUGHT
JHU-004979,,,FFX,WILD_CAUGHT
JHU-004980,,,FFX,WILD_CAUGHT
JHU-004981,,,FFX,WILD_CAUGHT
JHU-004982,,,FFX,WILD_CAUGHT
JHU-004983,,,FFX,WILD_CAUGHT
JHU-004984,,,FFX,WILD_CAUGHT
JHU-004985,,,FFX,WILD_CAUGHT
JHU-004986,,,FFX,WILD_CAUGHT
JHU-004987,,,FFX,WILD_CAUGHT
JHU-004988,,,FFX,WILD_CAUGHT
JHU-004989,,,FFX,WILD_CAUGHT
JHU-004990,,,FFX,WILD_CAUGHT
JHU-004991,,,FFX,WILD_CAUGHT
JHU-004992,,,FFX,WILD_CAUGHT
JHU-004993,,,FFX,WILD_CAUGHT
JHU-004994,,,FFX,WILD_CAUGHT
JHU-004995,,,FFX,WILD_CAUGHT
JHU-004996,,,FFX,WILD_CAUGHT
JHU-004997,,,FFX,WILD_CAUGHT
JHU-004998,,,FFX,WILD_CAUGHT
JHU-004999,,,FFX,WILD_CAUGHT
JHU-005000,,,FFX,WILD_CAUGHT
JHU-005001,,,FFX,WILD_CAUGHT
JHU-005002,,,FFX,WILD_CAUGHT
JHU-005003,,,FFX,WILD_CAUGHT
JHU-005004,,,FFX,WILD_CAUGHT
JHU-005005,,,FFX,WILD_CAUGHT
JHU-005006,,,FFX,WILD_CAUGHT
JHU-005007,,,FFX,WILD_CAUGHT
JHU-005008,,,FFX,WILD_CAUGHT
JHU-005009,,,FFX,WILD_CAUGHT
JHU-005010,,,FFX,WILD_CAUGHT
JHU-005011,,,FFX,WILD_CAUGHT
JHU-005012,,,FFX,WILD_CAUGHT
JHU-005013,,,FFX,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
VOID,,,VOID,WILD_CAUGHT
JHU-005016,,,FFX,WILD_CAUGHT
JHU-005017,,,FFX,WILD_CAUGHT
JHU-005018,,,FFX,WILD_CAUGHT
JHU-005019,,,FFX,WILD_CAUGHT
JHU-005020,,,FFX,WILD_CAUGHT
JHU-005021,,,FFX,WILD_CAUGHT
JHU-005022,,,FFX,WILD_CAUGHT
JHU-005023,,,FFX,WILD_CAUGHT
JHU-005024,,,FFX,WILD_CAUGHT
JHU-005025,,,FFX,WILD_CAUGHT
JHU-005026,,,FFX,WILD_CAUGHT
JHU-005027,,,FFX,WILD_CAUGHT
JHU-005028,,,FFX,WILD_CAUGHT
JHU-005029,,,FFX,WILD_CAUGHT
JHU-005030,,,FFX,WILD_CAUGHT
JHU-005031,,,FFX,WILD_CAUGHT
JHU-005032,,,FFX,WILD_CAUGHT
JHU-005033,,,FFX,WILD_CAUGHT
JHU-005034,,,FFX,WILD_CAUGHT
JHU-005035,,,FFX,WILD_CAUGHT
JHU-005036,,,FFX,WILD_CAUGHT
JHU-005037,,,FFX,WILD_CAUGHT
JHU-005038,,,FFX,WILD_CAUGHT
JHU-005039,,,FFX,WILD_CAUGHT
JHU-005040,,,FFX,WILD_CAUGHT
JHU-005041,,,FFX,WILD_CAUGHT
JHU-005042,,,FFX,WILD_CAUGHT
JHU-005043,,,FFX,WILD_CAUGHT
JHU-005044,,,FFX,WILD_CAUGHT
JHU-005045,,,FFX,WILD_CAUGHT
JHU-005046,,,FFX,WILD_CAUGHT
JHU-005047,,,FFX,WILD_CAUGHT
JHU-005048,,,FFX,WILD_CAUGHT
JHU-005049,,,FFX,WILD_CAUGHT
JHU-005050,,,FFX,WILD_CAUGHT
JHU-005051,,,FFX,WILD_CAUGHT
JHU-005052,,,FFX,WILD_CAUGHT
JHU-005053,,,FFX,WILD_CAUGHT
JHU-005054,,,FFX,WILD_CAUGHT
JHU-005055,,,FFX,WILD_CAUGHT
JHU-005056,,,FFX,WILD_CAUGHT
JHU-005057,,,FFX,WILD_CAUGHT
JHU-005058,,,FFX,WILD_CAUGHT
JHU-005059,,,FFX,WILD_CAUGHT
JHU-005060,,,FFX,WILD_CAUGHT
JHU-005061,,,FFX,WILD_CAUGHT
JHU-005062,,,FFX,WILD_CAUGHT
JHU-005063,,,FFX,WILD_CAUGHT
JHU-005064,,,FFX,WILD_CAUGHT
JHU-005065,,,FFX,WILD_CAUGHT
JHU-005066,,,FFX,WILD_CAUGHT
JHU-005067,,,FFX,WILD_CAUGHT
JHU-005068,,,FFX,WILD_CAUGHT
JHU-005069,,,FFX,WILD_CAUGHT
JHU-005070,,,FFX,WILD_CAUGHT
JHU-005071,,,FFX,WILD_CAUGHT
JHU-005072,,,FFX,WILD_CAUGHT
JHU-005073,,,FFX,WILD_CAUGHT
JHU-005074,,,FFX,WILD_CAUGHT
JHU-005075,,,FFX,WILD_CAUGHT
JHU-005076,,,FFX,WILD_CAUGHT
JHU-005077,,,FFX,WILD_CAUGHT
JHU-005078,,,FFX,WILD_CAUGHT
JHU-005079,,,FFX,WILD_CAUGHT
JHU-005080,,,FFX,WILD_CAUGHT
JHU-005081,,,FFX,WILD_CAUGHT
JHU-005082,,,FFX,WILD_CAUGHT
JHU-005083,,,FFX,WILD_CAUGHT
JHU-005084,,,FFX,WILD_CAUGHT
JHU-005085,,,FFX,WILD_CAUGHT
JHU-005086,,,FFX,WILD_CAUGHT
JHU-005087,,,FFX,WILD_CAUGHT
JHU-005088,,,FFX,WILD_CAUGHT
JHU-005089,,,FFX,WILD_CAUGHT
JHU-005090,,,FFX,WILD_CAUGHT
JHU-005091,,,FFX,WILD_CAUGHT
JHU-005092,,,FFX,WILD_CAUGHT
JHU-005093,,,FFX,WILD_CAUGHT
JHU-005094,,,FFX,WILD_CAUGHT
JHU-005095,,,FFX,WILD_CAUGHT
JHU-005096,,,FFX,WILD_CAUGHT
JHU-005097,,,FFX,WILD_CAUGHT
JHU-005098,,,FFX,WILD_CAUGHT
JHU-005099,,,FFX,WILD_CAUGHT
JHU-005100,,,FFX,WILD_CAUGHT
JHU-005101,,,FFX,WILD_CAUGHT
JHU-005102,,,FFX,WILD_CAUGHT
JHU-005103,,,FFX,WILD_CAUGHT
JHU-005104,,,FFX,WILD_CAUGHT
JHU-005105,,,FFX,WILD_CAUGHT
JHU-005106,,,FFX,WILD_CAUGHT
JHU-005107,,,FFX,WILD_CAUGHT
JHU-005108,,,FFX,WILD_CAUGHT
JHU-005109,,,FFX,WILD_CAUGHT
JHU-005110,,,FFX,WILD_CAUGHT
JHU-005111,,,FFX,WILD_CAUGHT
JHU-005112,,,FFX,WILD_CAUGHT
JHU-005113,,,FFX,WILD_CAUGHT
JHU-005114,,,FFX,WILD_CAUGHT
JHU-005115,,,FFX,WILD_CAUGHT
JHU-005116,,,FFX,WILD_CAUGHT
JHU-005117,,,FFX,WILD_CAUGHT
JHU-005118,,,FFX,WILD_CAUGHT
JHU-005119,,,FFX,WILD_CAUGHT
JHU-005120,,,FFX,WILD_CAUGHT
JHU-005121,,,FFX,WILD_CAUGHT
JHU-005122,,,FFX,WILD_CAUGHT
JHU-005123,,,FFX,WILD_CAUGHT
JHU-005124,,,FFX,WILD_CAUGHT
JHU-005125,,,FFX,WILD_CAUGHT
JHU-005126,,,FFX,WILD_CAUGHT
JHU-005127,,,FFX,WILD_CAUGHT
JHU-005128,,,FFX,WILD_CAUGHT
JHU-005129,,,FFX,WILD_CAUGHT
JHU-005130,,,FFX,WILD_CAUGHT
JHU-005131,,,FFX,WILD_CAUGHT
JHU-005132,,,FFX,WILD_CAUGHT
JHU-005133,,,FFX,WILD_CAUGHT
JHU-005134,,,FFX,WILD_CAUGHT
JHU-005135,,,FFX,WILD_CAUGHT
JHU-005136,,,FFX,WILD_CAUGHT
JHU-005137,,,FFX,WILD_CAUGHT
JHU-005138,,,FFX,WILD_CAUGHT
JHU-005139,,,FFX,WILD_CAUGHT
JHU-005140,,,FFX,WILD_CAUGHT
JHU-005141,,,FFX,WILD_CAUGHT
JHU-005142,,,FFX,WILD_CAUGHT
JHU-005143,,,FFX,WILD_CAUGHT
JHU-005144,,,FFX,WILD_CAUGHT
JHU-005145,,,FFX,WILD_CAUGHT
JHU-005146,,,FFX,WILD_CAUGHT
JHU-005147,,,FFX,WILD_CAUGHT
JHU-005148,,,FFX,WILD_CAUGHT
JHU-005149,,,FFX,WILD_CAUGHT
JHU-005150,,,FFX,WILD_CAUGHT
JHU-005151,,,FFX,WILD_CAUGHT
JHU-005152,,,FFX,WILD_CAUGHT
JHU-005153,,,FFX,WILD_CAUGHT
JHU-005154,,,FFX,WILD_CAUGHT
JHU-005155,,,FFX,WILD_CAUGHT
JHU-005156,,,FFX,WILD_CAUGHT
JHU-005157,,,FFX,WILD_CAUGHT
JHU-005158,,,FFX,WILD_CAUGHT
JHU-005159,,,FFX,WILD_CAUGHT
JHU-005160,,,FFX,WILD_CAUGHT
JHU-005161,,,FFX,WILD_CAUGHT
JHU-005162,,,FFX,WILD_CAUGHT
JHU-005163,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005164,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005165,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005166,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005167,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005168,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005169,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005170,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005171,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005172,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005173,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005174,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005175,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005176,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005177,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005178,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005179,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005180,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005181,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005182,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005183,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005184,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005185,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005186,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005187,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005188,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005189,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005190,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005191,culex nigripalpus,Human,CCA,WILD_CAUGHT
JHU-005192,culex nigripalpus,Human,CCA,WILD_CAUGHT
